cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
4294;PA;BENEVIDES;40607;361;703;3053;4357;10186;9101;8050;2648;1335;811;20542;20058;7
4308;PA;PAU D'ARCO;7677;141;172;602;789;1783;1456;1519;590;357;268;3438;4237;2
4316;PA;BONITO;11838;269;285;918;1254;3093;2313;2246;877;434;149;5637;6189;12
4324;PA;ULIANÓPOLIS;17401;260;431;1443;1804;4547;3696;3509;1076;453;180;8217;9183;1
4332;PA;BRAGANÇA;75467;367;1075;5835;8326;19440;15065;14481;6333;3283;1260;38943;36524;0
4340;PA;AURORA DO PARÁ;18631;394;547;1592;2023;4470;3455;3244;1430;867;608;8873;9749;9
4359;PA;BREVES;61215;981;1582;5723;7202;15255;11514;10176;4216;2382;2180;30703;30492;20
4367;PA;TERRA SANTA;12732;266;341;1122;1416;3253;2473;2149;868;512;330;6133;6599;0
4375;PA;BUJARU;20444;341;471;1626;2260;4846;3883;3752;1544;943;777;10013;10421;10
4383;PA;NOVO PROGRESSO;19988;195;309;1416;2029;4823;4066;4969;1455;506;220;9236;10752;0
4391;PA;CACHOEIRA DO ARARI;18039;183;341;1287;1858;4474;3582;3536;1246;731;801;8843;9189;7
4405;PA;VITÓRIA DO XINGU;13622;257;334;1033;1426;3660;2762;2550;911;414;275;6517;7105;0
4413;PA;CAMETÁ;87492;1128;2068;7830;10102;22915;16364;14373;6448;3612;2645;43070;44396;26
4421;PA;NOVO REPARTIMENTO;40823;423;652;2872;4378;10497;8188;7996;3267;1693;854;19341;21480;2
4430;PA;CAPANEMA;48229;440;849;3467;4805;11812;10007;9908;3978;2103;858;24830;23399;0
4448;PA;BREU BRANCO;31523;574;811;2864;3468;7709;6030;5754;2388;1276;648;15423;16100;0
4456;PA;CAPITÃO POÇO;36308;644;835;3072;4238;9107;7038;6997;2661;1357;359;18328;17980;0
4464;PA;SÃO DOMINGOS DO ARAGUAIA;16227;229;303;1101;1622;3741;3026;3017;1421;990;776;7921;8301;5
4472;PA;CASTANHAL;121281;926;1852;9111;12919;31216;26076;25115;8798;4101;1165;64404;56877;0
4480;PA;NOVA ESPERANÇA DO PIRIÁ;14578;276;410;1242;1843;3916;2910;2410;890;469;210;6818;7754;6
4499;PA;CHAVES;14228;236;357;1097;1553;3543;2637;2616;1075;561;553;6604;7605;19
4502;PA;ABEL FIGUEIREDO;6094;93;133;399;573;1413;1166;1305;501;288;223;2867;3215;12
4510;PA;COLARES;10215;123;177;730;1008;2539;1816;2016;937;507;362;5101;5108;6
4529;PA;CUMARU DO NORTE;7596;159;148;541;754;1792;1557;1707;579;254;105;3195;4401;0
4537;PA;CONCEIÇÃO DO ARAGUAIA;32870;253;474;2176;3029;6469;6340;7244;3209;2040;1634;16145;16724;1
4545;PA;TERRA ALTA;10191;194;282;865;1116;2496;1897;1937;767;466;171;5061;5130;0
4553;PA;CURRALINHO;19851;385;582;1872;2555;5256;3823;3036;1180;694;467;9559;10288;4
4561;PA;FLORESTA DO ARAGUAIA;13022;173;228;878;1298;3013;2615;2712;1037;557;509;5887;7133;2
4570;PA;CURUÇÁ;28851;293;525;2163;2904;6934;5408;5981;2557;1439;646;14447;14404;0
4588;PA;BANNACH;3141;56;61;179;293;733;669;682;276;144;47;1391;1750;0
4596;PA;FARO;6085;112;161;487;763;1478;1138;993;443;274;236;2864;3221;0
4600;PA;NOVA IPIXUNA;11612;193;246;860;1150;2696;2250;2264;1005;576;371;5403;6207;2
4618;PA;GURUPÁ;17567;363;455;1657;2123;4442;3312;2887;1107;705;516;8358;9204;5
4626;PA;PLACAS;11888;168;234;810;1248;2938;2328;2507;958;425;272;5364;6524;0
4634;PA;IGARAPÉ-AÇU;29615;400;607;2274;3274;7393;5549;5692;2460;1336;630;15012;14589;14
4642;PA;MARITUBA;68598;538;1521;5619;7380;17360;15587;14256;4342;1642;351;36610;31988;0
4650;PA;IGARAPÉ-MIRI;47561;580;894;3518;5354;12308;9349;8379;3670;2089;1420;23587;23966;8
4669;PA;TRACUATEUA;22081;266;438;1730;2374;5655;4296;4237;1800;906;377;11009;11072;0
4677;PA;INHANGAPI;9118;156;221;716;1006;2425;1682;1767;667;358;119;4372;4744;2
4685;PA;QUATIPURU;9202;177;246;695;906;2088;1760;1892;823;441;174;4581;4621;0
4693;PA;IRITUIA;24868;363;547;1899;2569;6007;4541;4506;2179;1261;996;12079;12768;21
4707;PA;CANAÃ DOS CARAJÁS;39832;518;928;3503;5023;12674;8697;6261;1558;582;88;18841;20991;0
4715;PA;ITAITUBA;75439;863;1490;6013;7700;17161;13712;16452;6284;3320;2435;36592;38814;33
4723;PA;ANAPU;17428;330;376;1433;2053;4597;3578;3294;1143;502;120;7884;9543;1
4731;PA;ITUPIRANGA;33163;465;710;2444;3352;7805;6162;6597;2874;1673;1080;15779;17371;13
4740;PA;CURUÁ;9851;211;246;881;1109;2462;1792;1730;671;429;320;4467;5382;2
4758;PA;JACUNDÁ;34656;490;698;2472;3391;8331;6952;6808;2665;1614;1232;17080;17572;4
4766;PA;CACHOEIRA DO PIRIÁ;13931;278;356;1171;1477;3439;2581;2633;1047;555;393;6267;7662;2
4774;PA;JURUTI;31067;547;811;2934;3602;7826;5923;5066;2146;1164;1047;14648;16411;8
4782;PA;PIÇARRA;9558;163;227;713;886;2139;1868;1885;818;454;404;4418;5140;0
4790;PA;LIMOEIRO DO AJURU;19390;466;578;1869;2437;5083;3551;3061;1141;662;539;9185;10199;6
4804;PA;BELTERRA;14184;129;310;1124;1394;3116;2840;2985;1337;689;259;6954;7230;0
4812;PA;MAGALHÃES BARATA;8257;148;184;605;893;2026;1521;1567;717;396;200;3962;4291;4
4820;PA;SÃO JOÃO DA PONTA;6420;121;158;416;708;1530;1218;1298;557;273;141;3081;3335;4
4839;PA;MARABÁ;159055;1527;2623;11953;16613;42034;33084;31018;10624;5674;3896;79609;79334;112
4847;PA;SAPUCAIA;4844;103;118;382;508;1224;964;981;350;163;51;2181;2663;0
4855;PA;MARACANÃ;24590;460;604;2002;2719;5866;4472;4547;2150;1237;533;11773;12807;10
4863;PA;MOJUÍ DOS CAMPOS;17199;126;364;1303;1706;4038;3393;3682;1551;768;268;8349;8850;0
4871;PA;MARAPANIM;23892;331;447;1600;2323;5382;4376;4727;2352;1326;1028;11513;12355;24
4898;PA;MELGAÇO;16317;506;557;1760;2084;4034;2795;2547;973;505;551;7398;8917;2
4910;PA;MOCAJUBA;23383;369;578;2057;2703;6009;4406;3904;1650;1025;681;11616;11759;8
4936;PA;MOJU;51042;821;1217;4455;6037;13178;9499;8907;3514;1990;1420;24596;26427;19
4952;PA;MONTE ALEGRE;44080;490;899;3555;4775;10033;8657;8602;3688;2057;1322;21650;22405;25
4979;PA;MUANÁ;24371;388;548;1961;2711;6219;4916;4332;1756;891;648;11906;12465;0
4995;PA;NOVA TIMBOTEUA;11388;162;191;727;1010;2655;2304;2372;1021;607;338;5578;5806;4
5010;PA;ÓBIDOS;33998;427;658;2424;3450;7807;6748;6488;2847;1830;1317;16373;17588;37
5037;PA;OEIRAS DO PARÁ;20857;399;627;2060;2530;5391;4036;3222;1310;806;475;10179;10678;0
5053;PA;ORIXIMINÁ;42700;430;861;3485;4700;10507;8649;8043;3141;1829;1055;20989;21698;13
5070;PA;OURÉM;14991;272;319;1220;1645;3622;2773;2822;1161;701;454;7422;7563;6
5096;PA;PARAGOMINAS;67945;565;1155;5628;7550;18932;14784;13110;4275;1595;351;34198;33747;0
5118;PA;PEIXE-BOI;8181;181;192;581;718;1936;1549;1766;754;351;153;4004;4177;0
5134;PA;PONTA DE PEDRAS;18818;189;386;1450;2074;4916;3798;3707;1335;613;350;9330;9488;0
5150;PA;PORTEL;33180;617;856;3024;3833;8161;6266;5458;2369;1422;1168;16367;16813;0
5177;PA;PORTO DE MOZ;19600;454;636;1904;2544;5132;3767;3074;1021;711;357;9218;10381;1
5193;PA;PRAINHA;22238;452;623;2034;2534;5398;4262;3972;1448;816;696;10371;11855;12
5215;PA;PRIMAVERA;9609;136;204;798;974;2275;1857;1870;826;455;214;4752;4857;0
5231;PA;SALINÓPOLIS;30500;323;542;2374;3233;7602;6124;5852;2394;1299;753;15071;15406;23
5258;PA;SALVATERRA;18508;239;331;1296;1897;4383;3664;3863;1499;764;572;9460;9034;14
5274;PA;SANTA CRUZ DO ARARI;7117;109;144;435;735;1740;1545;1542;530;266;71;3685;3425;7
5290;PA;SANTA ISABEL DO PARÁ;43955;335;693;3273;4677;10944;9421;8758;3166;1686;1000;22250;21694;11
5312;PA;SANTA MARIA DO PARÁ;20213;240;348;1443;2073;4703;3927;4180;1555;977;766;10134;10079;0
5339;PA;SANTANA DO ARAGUAIA;22273;319;440;1602;2156;5011;4456;4826;1938;930;595;10444;11825;4
5355;PA;SANTARÉM;209484;1324;3668;17071;23398;52741;42110;40685;16087;8764;3635;108722;100762;0
5371;PA;SANTARÉM NOVO;6746;160;157;568;775;1662;1269;1262;500;296;97;3167;3578;1
5398;PA;SANTO ANTÔNIO DO TAUÁ;23734;323;480;1751;2496;5785;4705;4419;1961;1098;715;12030;11692;12
5410;PA;SÃO CAETANO DE ODIVELAS;15013;218;317;1073;1522;3531;2819;2848;1278;745;662;7236;7770;7
5436;PA;SÃO DOMINGOS DO CAPIM;22967;393;561;1892;2655;5744;4276;3862;1729;1188;664;11024;11929;14
5452;PA;SÃO FÉLIX DO XINGU;36375;443;679;2553;3602;8557;7431;8067;2926;1353;762;16404;19971;0
5479;PA;SÃO FRANCISCO DO PARÁ;13745;196;281;1005;1325;3287;2628;2741;1217;673;390;6731;7012;2
5495;PA;SÃO JOÃO DO ARAGUAIA;11447;203;244;896;1182;2784;2067;2268;1021;540;242;5395;6052;0
5517;PA;SÃO MIGUEL DO GUAMÁ;37605;504;799;3048;3961;9290;7377;6790;2789;1716;1330;18899;18666;40
5533;PA;SÃO SEBASTIÃO DA BOA VISTA;19621;305;415;1705;2413;5237;3730;3297;1191;771;554;9496;10122;3
5550;PA;SENADOR JOSÉ PORFÍRIO;9540;157;221;810;966;2338;1961;1859;679;347;201;4285;5254;1
5576;PA;SOURE;20967;159;339;1449;2288;5074;4080;4396;1621;861;699;10843;10105;19
5592;PA;TOMÉ-AÇU;46228;596;999;3910;5475;11970;9185;7955;3122;1802;1209;22515;23706;7
5614;PA;TUCURUÍ;76210;1055;1656;6091;8299;19781;15467;14517;5293;2514;1532;37670;38536;4
5630;PA;VIGIA;36143;326;595;2408;3613;8633;7017;7036;3182;1860;1469;18290;17841;12
5657;PA;VISEU;41322;722;1068;3287;4555;10282;7127;7257;3138;1858;2025;19886;21393;43
5673;PA;REDENÇÃO;58037;609;1006;4427;6075;13754;12059;12174;4182;2311;1440;29108;28927;2
5690;PA;RIO MARIA;13748;186;247;982;1295;3194;2812;2915;1208;654;253;6646;7101;1
5711;PA;XINGUARA;32338;326;515;2294;3109;7818;6389;6879;2630;1381;996;15924;16414;0
5738;PA;RONDON DO PARÁ;30018;264;413;1936;2735;6685;5907;6893;2633;1483;1067;14398;15588;32
5754;PA;URUARÁ;28787;381;522;2089;3052;7324;5921;5669;2128;1131;569;13545;15234;8
5770;PA;MEDICILÂNDIA;17704;258;339;1162;1792;4262;3502;3726;1501;749;412;8285;9416;3
5797;PA;SÃO GERALDO DO ARAGUAIA;20638;364;399;1526;1950;4494;3903;4139;1715;1124;1023;9848;10788;2
5819;PA;CONCÓRDIA DO PARÁ;21180;301;493;1816;2544;5283;3885;3661;1447;908;841;10250;10918;12
5835;PA;PARAUAPEBAS;149584;1396;3107;12264;17061;48396;33561;25073;6365;1959;400;73950;75634;0
5851;PA;CURIONÓPOLIS;16221;264;366;1255;1798;3914;2816;3155;1384;878;389;7442;8777;2
5878;PA;GARRAFÃO DO NORTE;21311;499;647;1941;2614;5199;3854;3733;1399;844;580;10026;11273;12
5894;PA;RURÓPOLIS;17663;270;361;1355;1754;4222;3178;3543;1563;810;604;8304;9359;0
5916;PA;PACAJÁ;25963;281;488;2037;2900;6452;4942;4996;2087;1110;668;11845;14118;0
5932;PA;BREJO GRANDE DO ARAGUAIA;6890;134;179;498;690;1544;1230;1339;555;346;374;3217;3672;1
5959;PA;OURILÂNDIA DO NORTE;22533;337;419;1622;2368;5945;4646;4455;1515;727;498;10665;11866;2
5975;PA;DOM ELISEU;30475;420;687;2333;3046;7539;5952;6090;2296;1205;906;15159;15306;10
5991;PA;SANTA MARIA DAS BARREIRAS;14013;214;246;801;1213;2939;2779;3365;1390;651;414;6221;7791;1
